자치구,행정동,전체세대수,1인세대비율,2인세대비율,3인세대비율,4인세대비율,5인세대비율,6인세대비율,7인세대비율,8인세대비율,9인세대비율,10세대이상비율,전체인구수,미성년비율,청년비율,장년비율,중년비율,노년비율,인구밀도,전입수,전출수,전입비율,전출비율,전체독거노인비율,국민기초생활보장수급권자비율,저소득노인비율,일반독거노인비율,전체장애인비율,지체장애인비율,뇌병변장애인비율,시각장애인비율,청각장애인비율,언어장애인비율,지적장애인비율,자폐성장애인비율,정신장애인비율,신장장애인비율,심장장애인비율,호흡기장애인비율,간장애인비율,안면장애인비율,장루요루장애인비율,뇌전증장애인비율,혼인,이혼,가스사용량,가스사용비율,화재발생수,lat,lng
강남구,삼성1동,5851.75,0.3230942310704775,0.1997835405363068,0.19712051950271287,0.20855584511755743,0.05019865852095527,0.015180643966904486,0.0038022813688212928,0.001566482960937611,0.0006550746927557284,4.272226257102576e-05,14505.0,0.17542226818338505,0.22278524646673561,0.24912099276111685,0.2232678386763185,0.129403653912444,7862,2510,2535,0.17304377800758358,0.17476732161323683,0.017924853498793518,0.0012409513960703205,0.0003447087211306446,0.016339193381592555,0.020130989314029644,0.009031368493622889,0.002688728024819028,0.001792485349879352,0.002344019303688383,0.0003447087211306446,0.0011030679076180626,0.0009651844191658049,0.0004136504653567735,0.0011030679076180626,0.0,6.894174422612891e-05,0.00013788348845225783,6.894174422612891e-05,6.894174422612891e-05,0.0,87,31,6145.0,1.0501132139958131,23.0,37.5117931,127.0553802
강남구,삼성2동,13030.75,0.4261394521932097,0.16752681158030044,0.17341672582161427,0.18032346564856205,0.039074241058010224,0.009356074413726507,0.003044081627432547,0.0007034642416335719,0.00015987823673490272,0.00025580517877584434,29032.5,0.20799104451907346,0.21463876689916472,0.3151812623783691,0.16414363213639888,0.09804529406699389,24590,6050,5316,0.20838715232928615,0.18310514079049342,0.016188753982605702,0.0017566520278997676,0.0001722207870489968,0.014259881167656936,0.019150951519848445,0.007784379574614656,0.0025144234909153535,0.0025144234909153535,0.002273314389046758,3.4444157409799365e-05,0.0008611039352449841,0.0007233273056057866,0.0007922156204253853,0.0007922156204253853,0.00013777662963919746,6.888831481959873e-05,0.000378885731507793,0.0,0.00024110910186859555,3.4444157409799365e-05,139,42,13749.0,1.055119620896725,17.0,37.511098,127.0459091
강남구,세곡동,17261.666666666668,0.3078787293617843,0.20531524572752727,0.18749637926040358,0.20530076276914164,0.0697161340156416,0.018359563580187314,0.004620063725016896,0.0008786328087283962,0.0002896591677126581,0.00014482958385632905,44761.0,0.22373271374634168,0.1923884631710641,0.27098366881883784,0.1896628761645182,0.12323227809923817,17614,6097,5726,0.13621232769598535,0.12792386229083355,0.018676973257970107,0.003864971738790465,0.0012287482406559281,0.013583253278523715,0.044413663680436095,0.0194365630794665,0.005361810504680414,0.0044458345434641765,0.004959674716829383,0.00044681754205670113,0.003105381917294073,0.0018319519224324747,0.0018319519224324747,0.0019213154308438149,0.00017872701682268045,0.00033511315654252585,0.00022340877102835057,6.702263130850517e-05,0.0001563861397198454,0.00011170438551417528,219,65,13249.0,0.7675388626050014,16.0,37.46927120000001,127.1073203
강남구,수서동,7853.75,0.39568146851291847,0.29172900419120373,0.1739190407979203,0.1034643747678922,0.025126001379383523,0.007321343307337259,0.0016446495835322828,0.000668470475887315,0.0003183192742320548,0.0001273277096928219,16301.0,0.0974786822894301,0.20869885283111467,0.19342371633642108,0.2744923624317527,0.22590638611128153,2582,1934,2303,0.11864302803508987,0.1412796760934912,0.07576222317649224,0.031041040426967672,0.0057665173915710695,0.0389546653579535,0.13336605116250536,0.05613152567327158,0.012943991166186124,0.013189374884976382,0.012943991166186124,0.000981534875161033,0.009447273173424944,0.0022084534691123245,0.014845714986810626,0.006686706337034538,0.0004907674375805166,0.0013496104533464205,6.134592969756457e-05,0.00030672964848782285,0.0005521133672780811,0.0012269185939512914,142,30,7031.0,0.8952411268502308,4.0,37.4889628,127.105154
강남구,신사동,7569.25,0.389129262036089,0.20533738481355485,0.17392740363972653,0.17302462815558567,0.04170382358445905,0.01031586132487807,0.003071638537503716,0.0020147306536314694,0.0010679173409959156,0.0004073499135757616,17185.5,0.17308195862791306,0.22001105583195135,0.2649035524133717,0.18890925489511506,0.15309417823164878,9425,2545,2861,0.1480899595589305,0.16647755375170928,0.023624567222367693,0.0015710919088766694,0.0004073201245235809,0.021646155188967443,0.023682755811585347,0.011521340665095576,0.0027348636932297576,0.0018620348549649413,0.0029676180501003752,0.0,0.0008728288382648163,0.0005818858921765442,0.0002909429460882721,0.0017456576765296325,0.00017456576765296326,5.818858921765442e-05,0.00046550871374123533,0.0,0.00023275435687061767,0.00017456576765296326,68,23,7217.0,0.9534630247382502,36.0,37.524124,127.022883
강남구,압구정동,10716.666666666666,0.2744012441679627,0.2157153965785381,0.22614307931570762,0.2170062208398134,0.05022550544323484,0.011391912908242614,0.003506998444790047,0.0007698289269051323,0.0005832037325038881,0.00025660964230171077,27120.5,0.20200586272376983,0.17925554469865967,0.26776792463265797,0.1913681532420125,0.15960251470290002,11125,3735,3765,0.1377186998764772,0.1388248741726738,0.025147029000202797,0.000553087148098302,7.374495307977361e-05,0.024520196899024724,0.017661916262605777,0.00748511273759702,0.0020648586862336608,0.0018067513504544533,0.0025073284047123024,0.0001106174296196604,0.001106174296196604,0.0006637045777179624,0.0003318522888589812,0.0011430467727364909,0.0001106174296196604,3.6872476539886804e-05,0.0002581073357792076,0.0,3.6872476539886804e-05,0.0,103,29,9117.0,0.8507309486780716,30.0,37.531684,127.0302926
강남구,역삼1동,22862.166666666668,0.6977101907809845,0.14857880195082124,0.07903887791329196,0.05365487377253541,0.014769670416189776,0.004169916820365523,0.0012939864259001407,0.0006160104393721796,0.00016767148053917317,0.0,34333.5,0.08321318828549376,0.37202732025572693,0.29177042829889177,0.16163513769350635,0.09135392546638123,15686,10537,10423,0.30690142280862714,0.3035810505774244,0.02032999839806603,0.0022135814874685075,0.00037863893864592893,0.017737777971951592,0.022630958102145136,0.011038781365139003,0.0024465900650967715,0.0024757161373003046,0.002504842209503837,0.00020388250542473094,0.0011359168159377868,0.0004660171552565279,0.0006116475162741929,0.0012815471769554517,0.0,0.00011650428881413197,0.00020388250542473094,2.9126072203532994e-05,0.00011650428881413197,0.0,317,88,24205.0,1.0587360486393094,61.0,37.4999072,127.0373932
강남구,역삼2동,14914.75,0.3890835135240841,0.15152226263709861,0.18703520564094828,0.21679880655056236,0.04230711208702794,0.009163188566128608,0.002374606793051621,0.0007878107242830085,0.0003184766757739821,0.0006090168010414747,35420.0,0.23811405985319029,0.190527950310559,0.32371541501976286,0.1587803500846979,0.08886222473178995,32019,6574,6924,0.18560135516657256,0.19548277809147374,0.01383399209486166,0.0009599096555618294,0.000282326369282891,0.01259175607001694,0.018690005646527386,0.008300395256916997,0.0021456804065499717,0.002173913043478261,0.0018633540372670807,0.0001411631846414455,0.0009599096555618294,0.0005081874647092038,0.0006493506493506494,0.0015245623941276115,2.8232636928289102e-05,8.46979107848673e-05,0.0001411631846414455,2.8232636928289102e-05,0.0001411631846414455,0.0,137,51,15682.0,1.05144236410265,28.0,37.4959889,127.0467425
강남구,일원1동,7578.166666666667,0.396226000131958,0.22906815632628824,0.1788471266137368,0.14398821174866394,0.04080802304867052,0.008577272427368096,0.0018694055290417646,0.00046185313070443596,0.00014295454045613494,1.099650311201038e-05,16709.0,0.1444131904961398,0.22565683164761505,0.21877431324435934,0.248039978454725,0.16311568615716082,13819,2434,2421,0.14566999820456042,0.14489197438506193,0.04045723861392064,0.01184990125082291,0.004129511041953438,0.024477826321144293,0.06541384882398707,0.02693159375187025,0.007002214375486265,0.005924950625411455,0.007121910347716799,0.0007181758333832067,0.004608294930875576,0.0025136154168412233,0.005685558680950386,0.002992399305763361,0.00017954395834580167,0.0005984798611526722,0.0002992399305763361,0.00011969597223053444,0.0005984798611526722,0.00011969597223053444,55,31,6419.0,0.8470386417119355,10.0,37.49179609999999,127.0879606
강남구,일원2동,6526.5,0.3039914195970275,0.23737838044893894,0.20954314461554174,0.1997369697898312,0.04052708189688194,0.006971577415153605,0.0015066779029086546,0.00016598993845603818,2.5536913608621262e-05,0.00015322148165172758,16288.0,0.17592706286836934,0.18618000982318272,0.25782784872298625,0.22479739685658154,0.15526768172888017,11603,2602,2513,0.15974950884086445,0.1542853634577603,0.042485265225933204,0.011296660117878193,0.005586935166994106,0.025601669941060903,0.07201620825147348,0.02719793713163065,0.008165520628683693,0.007183202357563851,0.01068271119842829,0.00036836935166994106,0.005771119842829076,0.002762770137524558,0.005279960707269155,0.0026399803536345775,0.00012278978388998034,0.0009823182711198428,6.139489194499017e-05,0.00018418467583497053,0.00012278978388998034,0.0004911591355599214,70,10,5659.0,0.8670803646671263,10.0,37.4921008,127.073629
강남구,일원본동,8309.083333333334,0.18371460951368482,0.17273265201737054,0.24224493275431502,0.3227692585423582,0.06273255172552127,0.01184446740013439,0.0026075880813166315,0.0008223931641075529,0.00041119658205377644,0.00012035021913769067,24684.0,0.2456246961594555,0.17211554043104846,0.27120807000486147,0.21556473829201103,0.09548695511262356,26936,2820,3153,0.11424404472532815,0.1277345649003403,0.015678172095284396,0.000445632798573975,8.102414519526819e-05,0.015151515151515152,0.029249716415491817,0.008629071463296062,0.0024712364284556797,0.001742019121698266,0.0023902122832604117,0.00020256036298817049,0.002876357154432021,0.0032004537352130933,0.005874250526656944,0.0012558742505266569,0.00012153621779290228,0.00020256036298817049,0.00020256036298817049,0.0,0.0,8.102414519526819e-05,90,16,6987.0,0.8408869811150447,5.0,37.4810133,127.0801089
