자치구,행정동,전체장애인비율,지체장애인비율,뇌병변장애인비율,시각장애인비율,청각장애인비율,언어장애인비율,지적장애인비율,자폐성장애인비율,정신장애인비율,신장장애인비율,심장장애인비율,호흡기장애인비율,간장애인비율,안면장애인비율,장루요루장애인비율,뇌전증장애인비율
관악구,신사동,0.039829929724847446,0.01916595069724407,0.0035688321987971715,0.0047143832749542884,0.004626263961403741,0.00017623862710109488,0.003172295287819708,0.00035247725420218975,0.0016742669574604013,0.0016742669574604013,4.405965677527372e-05,0.0002202982838763686,8.811931355054744e-05,0.0,0.0002202982838763686,0.00013217897032582115
관악구,신원동,0.045270067823386814,0.019720534960368262,0.003649933266145507,0.005229755127611473,0.006210334214038624,0.0004902895432135756,0.0032685969547571704,0.00043581292730095607,0.002778307411543595,0.002451447716067878,5.447661591261951e-05,0.00016342984773785852,0.0003813363113883366,5.447661591261951e-05,0.00027238307956309755,0.00010895323182523902
관악구,은천동,0.04945054945054945,0.0228410333122375,0.005494505494505495,0.005839710028191704,0.005897244117139405,0.0003452045336862091,0.0033369771589666876,0.0006041079339508659,0.002157528335538807,0.002099994246591105,0.0002013693113169553,0.0002013693113169553,0.00017260226684310455,0.0,0.00011506817789540303,0.0001438352223692538
관악구,인헌동,0.033609997202275484,0.016338711181572322,0.0030215424787839226,0.0031334514594796234,0.005147813112002238,0.00011190898069570084,0.0018651496782616805,0.0002984239485218689,0.0014548167490441109,0.0015667257297398117,0.00022381796139140167,0.00011190898069570084,0.00022381796139140167,0.0,0.00011190898069570084,0.0
관악구,조원동,0.04234996259853847,0.019851544968064905,0.0040853904137177054,0.005178663904712584,0.005754071005236204,0.0005178663904712584,0.00253179124230393,0.0004027849703665343,0.001208354911099603,0.0020139248518326715,0.0001150814201047241,0.0001150814201047241,0.0001150814201047241,5.754071005236205e-05,0.0004027849703665343,0.0
관악구,중앙동,0.040196606517640725,0.019862644761648264,0.004107190950713708,0.004915162941018045,0.005049824939402101,0.00033665499596014,0.0025585779692970643,0.00040398599515216807,0.0010099649878804202,0.0010772959870724481,6.733099919202801e-05,0.00013466199838405601,0.00026932399676811203,0.0,0.00026932399676811203,0.00013466199838405601
관악구,청룡동,0.03313843662858685,0.015471799946028604,0.002950436268777548,0.0038139785913465863,0.004461635333273365,0.00017990465053521634,0.0020868939462085094,0.0002518665107493029,0.0015831609247099038,0.0015111990644958173,0.00017990465053521634,0.00014392372042817307,0.0002158855806422596,3.598093010704327e-05,0.0002518665107493029,0.0
관악구,청림동,0.04183739486737115,0.018669706398841617,0.005052527804306972,0.004744446840629717,0.005668689731661481,0.0003080809636772544,0.0021565667457407807,0.0006777781200899597,0.001540404818386272,0.001971718167534428,0.0,0.0002464647709418035,0.00043131334914815614,0.0,0.0002464647709418035,0.00012323238547090175
관악구,행운동,0.03728312403351063,0.016823287508284195,0.003874454092816966,0.004078372729281017,0.005335870987475997,0.0003058779546960763,0.0023110778799259094,0.0002718915152854011,0.001971213485819158,0.0015973626523017317,6.797287882135028e-05,0.00020391863646405085,0.00013594575764270056,0.0,0.00020391863646405085,0.00010195931823202543
광진구,광장동,0.020356730113201243,0.009078377588103427,0.0023392138570573246,0.0023392138570573246,0.002116431584956627,0.0001670867040755232,0.001531628120692296,0.0003898689761762208,0.0006961946003146799,0.0009189768724153775,5.56955680251744e-05,8.35433520377616e-05,0.00036202119216363355,0.0,0.00025063005611328476,2.78477840125872e-05
광진구,구의1동,0.03740793964433267,0.017603736303215375,0.003996766660679002,0.004625471528650979,0.004535656547512125,0.0002245374528471349,0.002110652056763068,0.00035925992455541585,0.0014370396982216634,0.0017513921322076522,8.981498113885396e-05,0.0002245374528471349,8.981498113885396e-05,4.490749056942698e-05,0.00013472247170828093,0.00017962996227770793
광진구,구의2동,0.043187719566213534,0.019550939361539635,0.004773178555063388,0.004964105697265924,0.005307774553230487,0.0002672979990835497,0.002596609133954483,0.0005345959981670994,0.001489231709179777,0.002176569421108905,0.0002672979990835497,0.0002672979990835497,0.0003054834275240568,3.81854284405071e-05,0.0003436688559645639,0.0003054834275240568
광진구,구의3동,0.027426195705017517,0.012908417293926338,0.003084608807899281,0.0022799282493168598,0.0036881192268360965,0.00023469849625320615,0.0020787581096712543,0.0006705671321520176,0.0006035104189368158,0.001106435768050829,6.705671321520176e-05,6.705671321520176e-05,0.00020117013964560527,3.352835660760088e-05,0.0003352835660760088,6.705671321520176e-05
광진구,군자동,0.040075077360117686,0.018363516461218487,0.004210419520113631,0.0040075077360117685,0.004514787196266423,0.0004565515142291889,0.0031451326535788565,0.00025363973012732714,0.0019783898949931517,0.002130573733069548,0.0,0.00030436767615279255,0.00015218383807639628,0.0,0.000355095622178258,0.0002029117841018617
광진구,능동,0.03223959480290685,0.015150847830874257,0.0035234529839242457,0.003787711957718564,0.003699625633120458,0.0001761726491962123,0.002202158114952654,0.0002642589737943184,0.0013212948689715921,0.001233208544373486,8.808632459810615e-05,8.808632459810615e-05,0.0,0.0,0.0005285179475886368,0.0001761726491962123
광진구,자양1동,0.03943514187032746,0.01893061688453635,0.003934770253136886,0.004678004634284965,0.004459406286888471,0.00021859834739649368,0.002317142482402833,0.00043719669479298735,0.001486468762296157,0.0018799457876098457,0.00017487867791719496,0.0002623180168757924,0.0001311590084378962,4.371966947929874e-05,0.00021859834739649368,0.0002623180168757924
광진구,자양2동,0.03641660597232338,0.01691971539021794,0.004071189795880255,0.0032494817636842402,0.0045567445421778995,0.0002241021905989131,0.002950678842885689,0.0006349562066969204,0.0013446131435934786,0.0013072627784936597,3.7350365099818853e-05,0.00041085401609800736,0.00029880292079855083,3.7350365099818853e-05,0.0002241021905989131,0.00014940146039927541
광진구,자양3동,0.029211590296495955,0.012466307277628033,0.003504043126684636,0.0029649595687331535,0.004278975741239892,0.00033692722371967657,0.0016509433962264152,0.0006738544474393531,0.0007749326145552561,0.0017183288409703503,0.00010107816711590297,0.00013477088948787063,0.0002358490566037736,0.0,0.00033692722371967657,3.369272237196766e-05
광진구,자양4동,0.04670453974159167,0.023427680860690765,0.004373837413905787,0.0047257553667487805,0.004977125333065205,0.0003016439595797094,0.0026645216429540997,0.00010054798652656981,0.0024131516766376752,0.0027147956362173846,0.0,0.0001508219797898547,0.00025136996631642454,5.0273993263284905e-05,0.0004524659393695641,0.00010054798652656981
광진구,중곡1동,0.0437611635621332,0.02079612145955601,0.004210257718805818,0.004401633069660627,0.005167134473079867,0.0005103342689461597,0.0024240877774942588,0.0003827507017096198,0.0028706302628221485,0.001913753508548099,0.0001913753508548099,0.00031895891809134984,0.00012758356723653993,6.379178361826996e-05,0.00025516713447307985,0.00012758356723653993
광진구,중곡2동,0.03999185686172499,0.018729218032527313,0.0035739329095885453,0.004252527765839535,0.005428758850007917,0.00022619828541699653,0.0022619828541699653,0.0004976362279173924,0.0021715035400031667,0.0019905449116695696,0.0,0.00022619828541699653,0.00018095862833359723,0.0,0.0003166775995837952,0.00013571897125019792
광진구,중곡3동,0.04463642908567315,0.0213678905687545,0.004262059035277178,0.004780417566594673,0.004895608351331893,0.0004607631389488841,0.002822174226061915,0.0003455723542116631,0.0025341972642188627,0.002015838732901368,0.00028797696184305253,0.00017278617710583154,0.00028797696184305253,5.759539236861051e-05,0.00028797696184305253,5.759539236861051e-05
광진구,중곡4동,0.0448982926231517,0.021174740625765867,0.004313373090433788,0.004640143779103014,0.005326362225308389,0.0005228331018707622,0.002908259129156115,0.0005555101707376848,0.0023527489584184297,0.0016992075810799772,0.00016338534433461317,0.00019606241320153583,0.00032677068866922634,6.535413773384527e-05,0.00039212482640307167,0.0002614165509353811
광진구,화양동,0.026148460384368077,0.013145674073015647,0.002524350456050106,0.003429306279917125,0.0030959015027029603,0.00014288776166321355,0.0011907313471934463,0.00042866328498964064,0.0008573265699792813,0.000952585077754757,4.762925388773785e-05,4.762925388773785e-05,4.762925388773785e-05,0.0,0.00023814626943868925,0.0
구로구,가리봉동,0.06169965075669383,0.028151127103397185,0.005609059159699439,0.008149010477299184,0.009630648745899037,0.0005291565244999471,0.0031749391469996827,0.00010583130489998942,0.0026457826224997355,0.002222457402899778,0.00010583130489998942,0.0007408191342999259,0.0,0.0,0.0004233252195999577,0.00021166260979997884
구로구,개봉1동,0.04857428789078254,0.02342081285754828,0.005347353955996356,0.004899251669181018,0.00588507670017476,0.0002389878863015131,0.003525071322947318,0.0006273432015414719,0.0016729152041105916,0.0018222826330490374,2.9873485787689138e-05,0.0003286083436645805,0.00020911440051382395,0.00011949394315075655,0.0002389878863015131,0.00020911440051382395
구로구,개봉2동,0.043183424301201374,0.019967822935931558,0.004059723036672832,0.004390515284105432,0.006585772926158149,0.0003909362924203467,0.0028267701144240455,0.000691656517359075,0.0015637451696813868,0.0015938171921752598,0.00027064820244485544,0.0001202880899754913,0.00027064820244485544,6.014404498774565e-05,0.0003307922474326011,6.014404498774565e-05
구로구,개봉3동,0.04540921635473921,0.02244950022032051,0.0039425775180314945,0.0049630093462278806,0.006632806883276514,0.0002782995895081055,0.0023655465108188964,0.0007421322386882812,0.0015770310072125977,0.0013914979475405274,0.00013914979475405275,0.00013914979475405275,0.0002319163245900879,4.6383264918017576e-05,0.0003710661193441406,0.00013914979475405275
구로구,고척1동,0.04623894263636552,0.022705143875204573,0.004599034617057861,0.004516169128462224,0.00633920987756624,0.0004557601872760042,0.003066023078038574,0.0005800584201694599,0.0012015495846367384,0.001533011539019287,8.286548859563713e-05,0.00020716372148909284,0.00029002921008472996,8.286548859563713e-05,0.00033146195438254854,0.0002485964657869114
구로구,고척2동,0.04478820347625364,0.021705052453876765,0.004237653098137844,0.004961154846600403,0.005512394274000448,0.000172262321062514,0.003100721779125252,0.0006201443558250504,0.0015848133537751288,0.0017570756748376427,0.0002067147852750168,0.00027561971370002237,0.0002067147852750168,0.0001033573926375084,0.000172262321062514,0.000172262321062514
구로구,구로1동,0.024547563805104408,0.011461716937354989,0.0024129930394431553,0.0030626450116009282,0.0033874709976798143,0.0002320185614849188,0.0010208816705336427,0.0005104408352668213,0.0005568445475638051,0.0012529002320185614,0.00013921113689095127,0.00013921113689095127,0.00018561484918793505,4.640371229698376e-05,9.280742459396752e-05,4.640371229698376e-05
구로구,구로2동,0.05597072419106317,0.02711864406779661,0.004583975346687211,0.0061633281972265025,0.0075885978428351306,0.0005007704160246533,0.0036979969183359015,0.0004622496147919877,0.002234206471494607,0.001810477657935285,0.00015408320493066256,0.0005392912172573189,0.00034668721109399074,7.704160246533128e-05,0.0005392912172573189,0.00015408320493066256
구로구,구로3동,0.036213036693209556,0.017446280661037972,0.003161138009683486,0.004161498139330159,0.0054019447000920335,0.00016005762074346766,0.001960705854107479,0.00048017286223040297,0.0010003601296466728,0.0015205473970629426,0.0,4.0014405185866914e-05,0.00012004321555760074,8.002881037173383e-05,0.00048017286223040297,0.00020007202592933456
구로구,구로4동,0.05508965389426864,0.027428995042394478,0.0046332761895936615,0.007042579808182366,0.0068572487605986195,0.00046332761895936616,0.0031506278089236898,0.0005096603808553028,0.0016216466663577817,0.001806977713941528,0.00023166380947968308,0.00041699485706342957,0.00018533104758374646,0.00013899828568780985,0.0005559931427512394,4.6332761895936616e-05
구로구,구로5동,0.03642903103397073,0.018049528963389485,0.0038276880434244607,0.004190658461335401,0.004223655772054577,0.00016498655359588194,0.002045833264588936,0.0005279569715068221,0.0009239247001369389,0.0013858870502054083,0.0002969757964725875,9.899193215752916e-05,0.00039596772863011664,0.0,0.00026397848575341107,3.2997310719176384e-05
구로구,수궁동,0.049521149241819634,0.022905027932960894,0.005147645650438947,0.004429369513168396,0.005865921787709497,0.0005187549880287311,0.00426975259377494,0.001077414205905826,0.0013966480446927375,0.002354349561053472,0.00019952114924181964,0.00035913806863527536,0.0003192338387869114,3.990422984836392e-05,0.0003990422984836393,0.00023942537909018357
구로구,신도림동,0.025477192935257797,0.011649022746532869,0.0025019841002945882,0.0028786268680808707,0.0030400451971321343,0.00024212749357689566,0.0020177291131407973,0.0006187702613631778,0.0006725763710469324,0.000914703864623828,2.6903054841877296e-05,0.00021522443873501837,0.000269030548418773,2.6903054841877296e-05,0.00029593360326065027,0.00010761221936750918
구로구,오류1동,0.050855074863400906,0.0239846725169714,0.005156468055916929,0.0059133807980698725,0.007096056957683847,0.0006622986493838258,0.0027438086903044208,0.0004257634174610308,0.002459966411997067,0.0017503607162286823,0.0,0.00014192113915367693,0.00014192113915367693,4.730704638455898e-05,0.0002365352319227949,9.461409276911796e-05
구로구,오류2동,0.04783987182524907,0.02123458461677329,0.005303004659874307,0.00485168511435309,0.006589265364609778,0.00038362161369303503,0.003272066705028828,0.0010831669092509224,0.0019181080684651751,0.002098635886673662,0.00011282988638030441,0.00024822575003666974,0.00024822575003666974,6.769793182818265e-05,0.0003610556364169741,6.769793182818265e-05
금천구,가산동,0.037128147903933456,0.01886840303314651,0.0033476198929776064,0.0033983414065075703,0.005173594380056301,0.0002536075676498187,0.002130303568258477,0.00010144302705992747,0.0014709238923689483,0.0014709238923689483,0.00020288605411985494,0.0002536075676498187,0.00010144302705992747,0.0,0.0003043290811797824,5.0721513529963735e-05
금천구,독산1동,0.051061799093295154,0.02280018028049524,0.005673533232588351,0.0054879503698401335,0.0063893528460457595,0.00037116572549643416,0.0033404915294679076,0.0004241894005673533,0.002810254778758716,0.0021739706779076856,0.00039767756303189377,0.00045070123810281293,0.00018558286274821708,7.953551260637875e-05,0.00029163021289005544,0.00018558286274821708
금천구,독산2동,0.04756939272059189,0.02299021798500422,0.004071701673370078,0.00466756045483887,0.006554446596156711,0.0003475842891901286,0.004071701673370078,0.0003475842891901286,0.0019861959382293064,0.001588956750583445,0.00019861959382293064,9.930979691146532e-05,0.00014896469536719798,9.930979691146532e-05,0.00019861959382293064,0.00019861959382293064
금천구,독산3동,0.04770671259180078,0.023873151612328523,0.004196607082764218,0.005344735435595938,0.006176138725577528,0.0004750875942751945,0.002692163034226102,0.0005146782271314607,0.0013064908842567848,0.002058712908525843,0.00019795316428133103,3.959063285626621e-05,0.00023754379713759725,0.00011877189856879862,0.0003563156957063959,0.00011877189856879862
금천구,독산4동,0.04842732858794184,0.023179412301514875,0.0035286244448500333,0.005657966782259536,0.006205511954736266,0.0006083835249741437,0.0038936545598345198,0.0007908985824663868,0.001642635517430188,0.002129342337409503,0.0,0.0001825150574922431,0.00012167670499482874,0.0,0.00030419176248707184,0.0001825150574922431
금천구,시흥1동,0.048606042913443295,0.02440519632170486,0.005225514523427237,0.005079550430594074,0.006188877536126113,0.0005546635527660195,0.0028025105823967305,0.0004962779156327543,0.0012552911983652023,0.0015764122025981608,0.00011677127426653044,0.00017515691139979565,0.00014596409283316303,8.757845569989783e-05,0.00043789227849948915,5.838563713326522e-05
금천구,시흥2동,0.048982962447844225,0.022861613351877606,0.005563282336578581,0.004867872044506259,0.0071279554937413074,0.0003477051460361613,0.0026947148817802503,0.0006954102920723226,0.0012604311543810847,0.0022166203059805285,0.000260778859527121,0.0003911682892906815,0.0003911682892906815,4.3463143254520165e-05,0.00017385257301808066,8.692628650904033e-05
금천구,시흥3동,0.04679121259297699,0.021363085971285244,0.004583982010032866,0.0041515308770108976,0.006746237675142709,0.0005189413596263622,0.0031136481577581734,0.0005189413596263622,0.0019892752119010553,0.002248745891714236,0.0001729804532087874,0.0003459609064175748,0.0,8.64902266043937e-05,0.0003459609064175748,0.0006054315862307559
금천구,시흥4동,0.04888797080493011,0.022401248594183937,0.004957653377401363,0.005738024742362689,0.007574192659918749,0.00013771259381670453,0.0035805274392343178,0.0005049461773279166,0.0013771259381670454,0.0015607427299226513,0.00022952098969450757,0.00013771259381670453,0.00018361679175560606,9.180839587780303e-05,0.0003213293855723106,9.180839587780303e-05
금천구,시흥5동,0.057451151939340916,0.027850685331000293,0.004811898512685914,0.006561679790026247,0.00724215028676971,0.0004374453193350831,0.004180033051424128,0.00029163021289005544,0.002478856809565471,0.002090016525712064,0.0,0.00029163021289005544,0.0003888402838534072,0.0,0.0004374453193350831,0.0003888402838534072
노원구,공릉1동,0.0577082041744162,0.027640008266170697,0.005243852035544534,0.005553833436660467,0.006664600123992561,0.0004908038851002273,0.003874767513949163,0.0005941310188055383,0.003151477578011986,0.0026606736929117585,0.00023248605083694979,0.00038747675139491633,0.00015499070055796651,0.00012915891713163877,0.0005166356685265551,0.0004133085348212441
노원구,공릉2동,0.03311631094576072,0.016570393577442725,0.0035245741139612297,0.0036714313687096142,0.003500097904836499,0.00022028588212257686,0.0021049539847268453,0.000514000391619346,0.001028000783238692,0.0011259056197376151,0.00014685725474838457,9.790483649892304e-05,0.00014685725474838457,4.895241824946152e-05,0.00029371450949676914,0.0001223810456236538
노원구,상계10동,0.030368125239090132,0.012947650295736104,0.0035900303092722833,0.002942647794485478,0.0041785598681693785,0.0004119706912279669,0.0024718241473678016,0.0005885295588970956,0.0011770591177941911,0.0014124709413530295,0.0,0.0,0.00023541182355883824,5.885295588970956e-05,0.00017655886766912868,0.00017655886766912868
노원구,상계1동,0.04605554190218727,0.020127795527156548,0.005431309904153354,0.005750798722044728,0.004841484394200049,0.00036864094372081595,0.004079626443843696,0.0006144015728680265,0.0016957483411157532,0.001966085033177685,0.0001228803145736053,0.00027033669206193167,0.0003440648808060949,2.457606291472106e-05,0.0003440648808060949,7.372818874416318e-05
노원구,상계2동,0.042464437205596305,0.018701225656769235,0.004874504933092732,0.004124581097232312,0.005577558529211877,0.0004218321576714865,0.003562138220336997,0.000515572637154039,0.0017341988704272222,0.0018748095896510511,0.0002343511987063814,0.00018748095896510512,9.374047948255256e-05,0.0,0.00028122143844765764,0.00028122143844765764
노원구,상계3.4동,0.0599750576319867,0.027625562148066968,0.007520501870677601,0.006311174936699293,0.007293753070556668,0.00026454026680775483,0.004081478402176789,0.0004157061335550433,0.002607611201390726,0.002267488001209327,0.00034012320018139903,0.0003023317334945769,0.0002267488001209327,7.558293337364423e-05,0.00037791466686822115,0.00026454026680775483
노원구,상계5동,0.05025279607783055,0.023594300597518002,0.006013482457484296,0.005438945916960319,0.005821970277309637,0.00030641948827945457,0.003447219243143864,0.0006128389765589091,0.002144936417956182,0.0016470047495020684,0.00019151218017465912,0.00022981461620959093,0.00022981461620959093,0.0,0.0003447219243143864,0.00022981461620959093
노원구,상계6.7동,0.03611040195160695,0.016906362579071285,0.00385782770260687,0.0039712932232717785,0.004169857884435367,0.0002552974214960429,0.002694806115791564,0.0005105948429920858,0.0011062888264828526,0.0015885172893087113,0.00011346552066490796,0.00017019828099736192,0.00017019828099736192,5.673276033245398e-05,0.00042549570249340483,0.00011346552066490796
노원구,상계8동,0.02878516832005204,0.013782728899007968,0.0030492763050902587,0.0037404456009107172,0.0034151894617010896,0.0002439421044072207,0.001544966661245731,0.0005691982436168483,0.0011383964872336966,0.0007724833306228655,0.0001626280696048138,4.065701740120345e-05,0.0,4.065701740120345e-05,0.0001626280696048138,0.00012197105220361035
노원구,상계9동,0.033680726394417854,0.014581562821487678,0.0042939571498859415,0.003354654023348392,0.0045623294717538135,0.00013418616093393567,0.002504808337433466,0.0004472872031131189,0.0013865903296506688,0.0014760477702732925,0.00022364360155655946,0.00013418616093393567,0.00022364360155655946,0.00013418616093393567,0.00017891488124524758,4.4728720311311895e-05
노원구,월계1동,0.04525681959414576,0.021171277348018942,0.004457111020635567,0.0037714016328454798,0.006985664388111513,0.00042856836736880453,0.003214262755266034,0.0005142820408425655,0.001414275612317055,0.002014271326633381,0.00021428418368440227,0.0,0.00029999785715816317,4.285683673688045e-05,0.00047142520410568497,0.00025714102042128273
노원구,월계2동,0.0865047995482778,0.03862224731789949,0.008883869753434971,0.007415772633163937,0.010050818746470921,0.0006022962544701675,0.007039337474120083,0.0009787314135140221,0.007415772633163937,0.0033126293995859213,0.0003764351590438547,0.000564652738565782,0.00022586109542631282,0.00015057406361754187,0.00045172219085262564,0.00041407867494824016
노원구,월계3동,0.060352932110657315,0.027772212375741696,0.005918162903598674,0.006257224319950682,0.0073977036294983435,0.0005856515373352855,0.004438622177699006,0.0004931802419665562,0.003513909224011713,0.0023734299144640516,0.00021576635586036835,0.00036988518147491715,0.0002465901209832781,3.0823765122909765e-05,0.0004007089465978269,0.0003390614163520074
노원구,중계1동,0.027474661863898013,0.013348871702510859,0.0025426422290496875,0.002719214606067027,0.003284246212522513,0.00024720132782427517,0.0017304092947699262,0.0007062895080693577,0.0010241197867005686,0.0009534908358936328,0.00014125790161387153,0.0003884592294381467,0.00028251580322774305,0.0,7.062895080693576e-05,3.531447540346788e-05
노원구,중계2.3동,0.08582781456953642,0.037933774834437085,0.009854304635761589,0.008688741721854305,0.009589403973509934,0.0007947019867549669,0.007046357615894039,0.0007947019867549669,0.006198675496688742,0.0029403973509933776,0.0003443708609271523,0.0005562913907284768,7.947019867549669e-05,0.00015894039735099338,0.0005298013245033113,0.00031788079470198677
노원구,중계4동,0.07167731371508959,0.03085722192753857,0.007748898780009686,0.007149281612508936,0.008994257512511242,0.0005996171675007495,0.0053043057125066306,0.00046124397500057655,0.006457415650008072,0.002490717465003113,0.00013837319250017296,0.0004151195775005189,9.224879500011531e-05,4.612439750005766e-05,0.00046124397500057655,0.00046124397500057655
노원구,중계본동,0.032866389360392455,0.016041484023801084,0.0038051892335528156,0.002536792822368544,0.0035813545727555914,0.0002984462143962993,0.00302176792076253,0.0007461155359907482,0.0007088097591912108,0.0011564790807856596,0.00014922310719814964,0.00011191733039861223,0.0003730577679953741,3.730577679953741e-05,0.00014922310719814964,0.00014922310719814964
노원구,하계1동,0.0726916869827971,0.03014799299522714,0.007554166809738008,0.006730075885039316,0.0077258524190502356,0.0003433712186244549,0.009545719877759847,0.0010644507777358102,0.0059403220822030695,0.00243793565223363,0.00020602273117467293,0.00048071970607423684,6.867424372489098e-05,0.00010301136558733647,0.00013734848744978195,0.00020602273117467293
노원구,하계2동,0.04177392687469915,0.017789497917582303,0.005064774701241079,0.0047299135639689415,0.00489734413260501,0.0005860069902262405,0.0033904690148803917,0.000920868127498378,0.0017998786128377389,0.0017580209706787218,8.371528431803436e-05,0.0002930034951131203,0.00012557292647705155,0.0,0.0002511458529541031,8.371528431803436e-05
도봉구,도봉1동,0.06563131818080828,0.027594481103779243,0.0063098491412828545,0.006887511386611566,0.008798240351929614,0.0003554844586638228,0.0070208180586105,0.0007109689173276456,0.003954764602635028,0.002621697882645693,0.00022217778666488923,0.0001777422293319114,0.00031104890133084494,0.0001777422293319114,0.0003999200159968006,8.88711146659557e-05
도봉구,도봉2동,0.051978467561521254,0.024818232662192394,0.0062220357941834455,0.005592841163310962,0.006536633109619687,0.0003145973154362416,0.002936241610738255,0.0005243288590604027,0.001572986577181208,0.0019225391498881431,6.991051454138702e-05,0.0002796420581655481,0.00034955257270693514,3.495525727069351e-05,0.0006991051454138703,0.00010486577181208053
도봉구,방학1동,0.048244518803376116,0.022740515074331186,0.005593567397492883,0.004561421032479316,0.006425943498310277,0.0002663603522615659,0.0032962093592368777,0.00046613061645774025,0.001864522465830961,0.0018978175098636567,9.98851320980872e-05,0.0002996553962942616,0.0001997702641961744,0.0,0.0003995405283923488,0.00013318017613078294
도봉구,방학2동,0.05768781263148053,0.026366228787807956,0.006311065401337011,0.006638305829554486,0.006591557196951989,0.0005142349586274601,0.004020382403814689,0.000373989060819971,0.0032724042821747463,0.0022906829975223226,4.6748632602496374e-05,0.0002337431630124819,0.0001869945304099855,0.00014024589780748913,0.0004207376934224674,0.00028049179561497826
도봉구,방학3동,0.03457719958918179,0.016158849709003765,0.004861348853132489,0.003218076001369394,0.004313591235878124,0.0002738788086271825,0.002293735022252653,0.0003081136597055803,0.00109551523450873,0.0014720985963711057,3.423485107839781e-05,0.00013693940431359124,0.00020540910647038685,3.423485107839781e-05,0.00013693940431359124,3.423485107839781e-05
도봉구,쌍문1동,0.050292531834346677,0.022851898588964092,0.005368819548009636,0.00587358036021567,0.0065618905586784446,0.00041298611907766435,0.0032121142594929448,0.0006424228518985889,0.0020649305953883215,0.0017896065160032122,0.00022943673282092462,0.0001835493862567397,0.00041298611907766435,4.5887346564184925e-05,0.0006424228518985889,0.0
도봉구,쌍문2동,0.047110912120986,0.020794468074521802,0.005621471034499913,0.005372733378106112,0.006516926597517598,0.00029848518767256176,0.0033330845956769397,0.0006964654379026441,0.0018406586573141309,0.001542173469641569,4.9747531278760294e-05,0.00029848518767256176,0.00014924259383628088,4.9747531278760294e-05,0.00044772778150884264,9.949506255752059e-05
도봉구,쌍문3동,0.04781765846208071,0.022205251718263527,0.003935851495036127,0.004875756329671621,0.0071667743640956355,0.0002937202608235916,0.003465899077718381,0.0004699524173177466,0.0018798096692709864,0.0023497620865887327,0.00011748810432943665,0.0002349762086588733,0.0002349762086588733,0.00011748810432943665,0.00035246431298830994,0.00011748810432943665
도봉구,쌍문4동,0.03511922578070438,0.01591339918188167,0.0035917390002993114,0.0033423126808340814,0.004888755861518507,0.00024942631946522995,0.0026938042502244837,0.0008480494861817819,0.0007981642222887359,0.0018457547640427017,9.977052778609199e-05,4.988526389304599e-05,0.00039908211114436795,0.0,0.00024942631946522995,0.000149655791679138
도봉구,창1동,0.03936770794128717,0.017500940910801656,0.005118554761008656,0.004215280391418894,0.005720737674068498,0.00022581859239744072,0.002107640195709447,0.0005645464809936018,0.001580730146782085,0.001543093714715845,0.0001505457282649605,3.763643206624012e-05,0.00022581859239744072,0.0,0.000301091456529921,7.527286413248025e-05
도봉구,창2동,0.04236386497727053,0.020440403649611503,0.004642615339974852,0.004803817261501757,0.005545346100525518,0.0003546442273591901,0.002385788438598188,0.00025792307444304734,0.0012896153722152367,0.0016764999838798078,3.224038430538092e-05,0.00022568269013766644,0.00022568269013766644,0.0,0.0003546442273591901,0.00012896153722152367
도봉구,창3동,0.05319470065403321,0.024886801945329533,0.006842193526748281,0.005500586952876069,0.005500586952876069,0.0002683213147744424,0.004024819721616636,0.0008049639443233272,0.002146570518195539,0.0018782492034210968,0.0002683213147744424,0.0002683213147744424,0.0002012409860808318,0.0,0.000335401643468053,0.0002683213147744424
도봉구,창4동,0.03527461286112385,0.01594412501322798,0.004197678930473738,0.0034569120603901373,0.004867896574835091,0.00010582383858337155,0.0022223006102508026,0.00045856996719461,0.0010582383858337154,0.001869554481639564,3.527461286112385e-05,0.00031747151575011465,0.00024692229002786696,3.527461286112385e-05,0.00038802074147236234,7.05492257222477e-05
도봉구,창5동,0.03876283873962746,0.017563202383024817,0.004603570668678311,0.003984603183814,0.0057641347027988935,0.0001934273390200971,0.002475869939457243,0.0005029110814522525,0.0014313623087487185,0.0013153059053366604,7.737093560803884e-05,0.00023211280682411653,0.00023211280682411653,7.737093560803884e-05,0.0002707982746281359,3.868546780401942e-05
동대문구,답십리1동,0.039711191335740074,0.0185445563366901,0.004332129963898917,0.004522135664069922,0.00516815504465134,0.00030400912027360823,0.0019760592817784535,0.0004560136804104123,0.0017860535816074483,0.001254037621128634,0.00022800684020520616,0.0002660079802394072,0.0003800114003420103,0.00011400342010260308,0.00019000570017100514,0.00019000570017100514
동대문구,답십리2동,0.04915171402639112,0.024087132583955874,0.004468337638762829,0.005271242058228025,0.006632688682538575,0.000349088878028346,0.002722893248621099,0.0005585422048453537,0.001850171053550234,0.0018850799413530684,0.0002094533268170076,0.0004538155414368498,0.000349088878028346,0.0,0.00027927110242267683,3.4908887802834604e-05
동대문구,용신동,0.047825942754800836,0.024377300918709165,0.005207124141819509,0.004112633080163178,0.006666445557361281,0.0003316639580776757,0.0022221485191204274,0.00029849756226990815,0.002155815727504892,0.0015256542071573082,6.633279161553514e-05,0.00023216477065437298,0.00029849756226990815,3.316639580776757e-05,0.00019899837484660542,9.949918742330271e-05
